neo4j_id,cluster_id
80621,39
14681,39
14766,39
79286,39
78554,39
14429,39
5610,39
14825,39
80626,39
74869,39
78573,39
1585,39
8984,39
73238,39
81172,39
81203,39
14985,39
80582,39
11898,39
316,39
79974,39
5595,39
4835,39
10944,39
81024,39
75234,39
4736,39
80536,39
72633,39
81733,39
13638,39
14709,39
15005,39
76891,39
7809,39
6853,39
81652,39
81649,39
70303,39
81398,39
73552,39
70112,39
8618,39
11811,39
81370,39
11866,39
12162,39
77216,39
3356,39
1005,39
14034,39
77148,39
13428,39
68937,39
79366,39
79287,39
79615,39
12399,39
81010,39
79520,39
6784,39
81400,39
14675,39
14804,39
80671,39
80547,39
4386,39
81513,39
2712,39
10013,39
10644,39
11410,39
79372,39
74011,39
78003,39
15034,39
13182,39
11987,39
14784,39
14148,39
79028,39
14575,39
11926,39
80594,39
13464,39
9424,39
81566,39
68540,39
81805,39
13414,39
80607,39
14799,39
14067,39
3142,39
81484,39
71511,39
14925,39
14562,39
14103,39
11651,39
81695,39
13941,39
12497,39
12520,39
73928,39
74024,39
78352,39
69538,39
76845,39
78555,39
78035,39
81549,39
1460,39
13033,39
81681,39
11259,39
3279,39
10055,39
76866,39
9826,39
2704,39
13005,39
76997,39
81625,39
81740,39
77995,39
69914,39
72664,39
9976,39
81630,39
76988,39
79182,39
14106,39
13535,39
69312,39
81483,39
81968,39
80934,39
77158,39
13724,39
3191,39
67290,39
14496,39
78110,39
78991,39
81876,39
81942,39
14739,39
12644,39
80474,39
77787,39
5325,39
80388,39
1352,39
77595,39
81331,39
81655,39
80010,39
14494,39
81572,39
80227,39
76055,39
15032,39
70737,39
12128,39
80783,39
76889,39
13339,39
13484,39
79900,39
78613,39
81014,39
71545,39
13468,39
78180,39
74261,39
80885,39
81368,39
14652,39
14492,39
10545,39
10959,39
14425,39
81129,39
9234,39
79785,39
67296,39
81916,39
197,39
68180,39
77527,39
81436,39
80538,40
67346,40
77654,40
14694,40
11610,40
11099,40
81962,40
7082,40
13435,40
81066,40
79188,40
69082,40
799,40
71639,40
73956,40
80449,40
76636,40
398,40
77177,40
75776,40
72672,40
10969,40
11167,40
79633,40
79431,40
7479,40
12309,40
81686,40
74967,40
81321,40
79361,40
9282,40
13424,40
81143,40
374,40
71751,40
81185,40
12495,40
5351,40
7746,40
14951,40
77198,40
80425,40
81690,40
1914,40
4886,40
4260,40
11794,40
79844,40
1593,40
71976,40
75217,40
12256,40
81242,40
72347,40
12492,40
14890,40
71157,40
67271,40
81615,40
75001,40
78992,40
6475,40
14000,40
80896,40
79667,40
15008,40
14013,40
77340,40
10726,40
3169,40
13316,40
14088,40
13443,40
81833,40
13914,40
14667,40
80307,40
75045,40
12745,40
76911,40
13398,40
78905,40
12123,40
14258,40
81396,40
81138,40
337,40
67033,40
12367,40
14848,40
10995,40
6133,40
13057,40
6739,40
80767,40
81224,40
12741,40
14746,40
13366,40
15003,40
69918,40
76963,40
67786,40
80915,40
9959,40
14346,40
81609,40
76304,40
81816,40
13993,40
76227,40
11253,40
81613,40
14051,40
78931,40
72822,40
11094,40
70311,40
14808,40
78205,40
14712,40
80514,40
12282,40
69958,40
7783,40
81793,40
69382,40
81283,40
78645,40
78893,40
80878,40
76962,40
13285,40
81100,40
13901,40
79393,40
2542,40
13029,40
14448,40
73898,40
457,40
12604,40
14535,40
71387,40
74276,40
81892,40
77880,40
14239,40
78666,40
14776,40
78038,40
2537,40
75982,40
13943,40
78547,40
80272,40
9135,40
70338,40
77382,40
2725,40
11762,40
78375,40
8175,40
81244,40
80706,40
77659,40
81880,40
14540,40
77988,40
73133,40
79946,40
71191,40
14146,40
81528,40
74894,40
77688,40
69114,40
76886,40
10718,40
78641,40
68242,40
588,40
81518,40
80948,40
80184,40
81621,40
276,40
9440,40
81176,40
73528,40
8832,40
3007,40
72219,40
81434,40
4070,40
78933,40
67810,40
13830,40
11248,40
80426,40
3468,40
68204,40
81602,40
13292,40
73518,40
80686,40
74756,40
8128,40
81622,40
71560,40
6373,40
13011,40
81495,40
11763,40
71442,40
71026,40
10166,40
71166,40
81591,40
70324,40
14169,40
71007,40
80734,40
13559,40
80924,40
9937,40
5883,40
12848,40
9315,40
14631,40
80031,40
12825,40
80806,40
81619,40
2990,40
80800,40
4654,40
76431,40
15086,40
12042,40
14838,40
76821,40
77029,40
12381,40
14245,40
74973,40
3352,40
77147,40
9295,40
3074,40
81868,40
81491,40
75318,40
78494,40
76306,40
12153,40
15007,40
81315,40
71303,41
774,41
14926,41
14961,41
79468,41
81950,41
12659,41
77560,41
81715,41
12853,41
81810,41
75804,41
81923,41
77479,41
302,41
81944,41
74132,41
10813,41
8020,41
81590,41
12284,41
81034,41
9078,41
6397,41
5329,41
79721,41
79021,41
13042,41
69695,41
9845,41
14785,41
994,41
13323,41
81586,41
2123,41
15083,41
81490,41
79410,41
78831,41
11210,41
70064,41
81762,41
14717,41
9732,41
6779,41
13719,41
15024,41
4478,41
67632,41
80159,41
14584,41
81515,41
73607,41
74764,41
10779,41
77071,41
14382,41
4641,41
78454,41
80581,41
75264,41
14740,41
13774,41
80302,41
6912,41
81407,41
81705,41
10063,41
5903,41
9327,41
13039,41
13171,41
9427,41
12494,41
8074,41
2453,41
13837,41
80813,41
81851,41
80892,41
3453,41
78068,41
14269,41
2632,41
13417,41
80311,41
14595,41
14560,41
81588,41
1610,41
14300,41
10859,41
71045,41
81455,41
14896,41
71298,41
81268,41
14450,41
77168,41
11446,41
81040,41
74787,41
14514,41
14223,41
14368,41
11934,41
13758,41
71006,41
72355,41
81815,41
10217,41
7566,41
80946,41
81161,41
10499,41
81691,41
81912,41
78746,41
15035,41
77593,41
14884,41
81454,41
72461,41
77665,41
14837,41
81972,41
11373,41
81639,41
4095,41
1211,41
78274,41
79160,41
15043,41
81104,41
12512,41
71988,41
69229,41
80863,41
81332,41
12616,41
80586,41
13462,41
73723,41
10710,41
4443,41
81636,41
79340,41
14651,41
81846,41
14971,41
14806,41
80202,41
8908,41
14743,41
14930,41
81555,41
78794,41
14050,41
74879,41
75930,41
77091,41
76712,41
14338,41
5620,41
13532,41
13266,41
14862,41
15039,41
1495,41
76243,41
81063,41
13754,41
13522,41
81976,41
78222,41
13459,41
13076,41
81734,41
14966,41
81919,41
80775,41
11280,41
12249,41
81924,41
4458,41
12034,41
81365,41
12856,41
10466,41
80748,41
81979,41
80854,41
3718,41
80064,41
80186,41
81061,41
81920,41
13932,41
13564,41
70083,41
75343,41
14605,41
72263,41
76723,41
80350,41
81474,41
7713,41
81376,41
77282,41
699,41
1864,41
2525,41
14948,41
10824,41
5031,41
68674,41
13857,41
11115,41
14928,41
5307,41
14618,41
13131,41
14159,41
79403,41
3625,41
4408,41
14599,41
3263,41
75928,41
79915,41
13765,41
9676,41
15012,41
13840,41
11826,41
77990,41
14538,41
81903,41
80965,41
13159,41
80356,41
77689,41
73013,41
550,41
10292,41
76947,41
77074,41
81567,41
81171,41
11724,41
71934,41
13710,41
81852,41
13861,41
78384,41
14431,41
81859,41
14501,41
78468,41
82014,41
80443,41
80708,41
782,41
81214,41
9795,41
76907,41
76856,41
11963,41
10348,41
81512,41
9136,41
78492,41
8359,41
80959,41
79803,41
80983,41
1389,41
10997,41
81043,41
14779,41
81963,41
81660,41
1455,41
81696,41
2373,41
80319,41
12716,41
12182,41
81818,41
10936,41
4932,41
2218,41
81058,41
81319,41
9997,41
81276,41
81832,41
77459,41
859,41
12356,41
14153,41
13457,41
14177,41
14872,41
10932,41
77695,41
81073,41
14828,41
14868,41
13712,41
78021,41
4016,41
10612,41
79829,41
14744,41
10820,41
13681,41
81915,41
7985,41
81510,41
81267,41
14232,41
80105,41
81996,41
4138,41
2199,41
80571,41
11864,41
80995,41
5785,41
80757,41
68512,41
80658,41
81787,41
14696,41
68812,41
14226,41
67473,41
79703,41
14262,41
3120,41
12945,41
12880,41
11372,41
80412,41
3335,41
74820,41
10767,41
14620,41
80182,41
14783,41
9581,41
81275,41
72501,41
68697,41
79704,41
8749,41
6662,41
13863,41
71897,41
12414,41
73653,41
11121,41
13891,41
82008,41
79395,41
14367,41
81748,41
75522,41
73415,41
77678,41
81811,41
12877,41
80545,41
254,41
57,41
76981,41
3553,41
14988,41
13112,41
14994,41
81940,41
14428,41
79798,41
80787,41
81975,41
4489,41
79041,41
81654,41
81279,41
12605,41
81675,41
81830,41
70607,41
81770,41
8218,41
14762,41
14912,41
79778,41
14811,41
14565,41
2386,41
14253,41
1518,41
71629,41
81598,41
14585,41
76646,41
79682,41
81290,41
2659,41
11170,41
75395,41
14542,41
11298,41
76765,41
14840,41
11488,41
14255,41
80908,41
14944,41
13933,41
81925,41
14096,41
81372,41
76363,41
81766,41
12633,41
81789,41
81304,41
81914,41
73704,41
9647,41
72070,41
76967,41
14753,41
11197,41
14665,41
81994,41
3091,41
81683,41
13390,41
14792,41
11224,41
14175,41
81780,41
15022,41
14105,41
80479,41
13629,41
79969,41
78808,41
13961,41
12468,41
67160,41
14420,41
80351,41
10521,41
72275,41
79564,41
80504,41
13063,41
68377,41
10502,41
81716,41
81233,41
4779,41
2956,41
14737,41
79655,41
5601,41
80933,41
9165,41
70655,41
68298,41
68171,41
79241,41
78012,41
13079,41
14479,41
11842,41
78047,41
81139,41
80889,41
1480,41
81763,41
69536,41
13254,41
13578,41
14817,41
79106,41
80119,41
6693,41
14404,41
2408,41
81666,41
1269,41
14441,41
13492,41
13590,41
81597,41
71303,42
12512,42
80708,42
782,42
71988,42
81214,42
81940,42
14428,42
774,42
79798,42
81512,42
9136,42
69229,42
79468,42
81950,42
81332,42
78492,42
80787,42
81975,42
8359,42
4489,42
79041,42
80959,42
77560,42
79803,42
80586,42
1389,42
73723,42
81654,42
12853,42
81810,42
81279,42
10997,42
12605,42
81923,42
81043,42
14779,42
81944,42
74132,42
10813,42
14651,42
81830,42
8020,42
81590,42
81034,42
81770,42
81846,42
81660,42
81696,42
6397,42
2373,42
14762,42
5329,42
79721,42
79778,42
79021,42
80319,42
14811,42
8908,42
14253,42
71629,42
69695,42
9845,42
14585,42
81555,42
78794,42
79682,42
12182,42
75930,42
74879,42
81290,42
2659,42
81586,42
2123,42
11170,42
4932,42
76712,42
2218,42
5620,42
81058,42
81490,42
81319,42
9997,42
14542,42
13266,42
78831,42
81276,42
77459,42
70064,42
14840,42
859,42
14153,42
80908,42
81063,42
13457,42
81762,42
78012,42
13079,42
14096,42
9732,42
6779,42
13719,42
15024,42
4478,42
78222,42
13459,42
13076,42
67632,42
14584,42
10932,42
81734,42
81515,42
81073,42
73607,42
81372,42
80775,42
10779,42
77071,42
14382,42
81789,42
81304,42
78454,42
81914,42
4016,42
73704,42
9647,42
75264,42
72070,42
4458,42
14740,42
12034,42
81365,42
76967,42
14753,42
11197,42
81705,42
10063,42
81104,42
10466,42
14744,42
81994,42
5903,42
80748,42
9327,42
10820,42
13681,42
3091,42
13039,42
13171,42
81683,42
7985,42
81267,42
8074,42
3718,42
13390,42
2453,42
13837,42
80813,42
81061,42
81920,42
80105,42
3453,42
78068,42
14792,42
81996,42
14175,42
81780,42
70083,42
80479,42
75343,42
14605,42
13629,42
72263,42
76723,42
79969,42
78808,42
13961,42
12468,42
67160,42
11864,42
7713,42
81376,42
14420,42
699,42
1864,42
10521,42
14560,42
5785,42
72275,42
81588,42
13063,42
14300,42
10859,42
68512,42
14948,42
71045,42
81455,42
80658,42
81787,42
68377,42
14696,42
71298,42
14226,42
81268,42
4779,42
77168,42
11446,42
2956,42
67473,42
14737,42
79703,42
14223,42
5031,42
14262,42
79655,42
14368,42
14928,42
5307,42
14618,42
3120,42
12945,42
70655,42
11372,42
80412,42
11934,42
68298,42
13758,42
79403,42
10767,42
4408,42
14599,42
68171,42
3263,42
75928,42
71006,42
13765,42
80182,42
79241,42
72355,42
81815,42
13840,42
11826,42
77990,42
14538,42
10217,42
9581,42
81903,42
81275,42
72501,42
68697,42
7566,42
8749,42
6662,42
13863,42
80946,42
78047,42
81161,42
12414,42
73653,42
80889,42
73013,42
550,42
10499,42
81691,42
10292,42
76947,42
81763,42
69536,42
13254,42
77074,42
15035,42
79395,42
14817,42
81171,42
71934,42
14367,42
77593,42
13710,42
81852,42
75522,42
79106,42
80119,42
6693,42
78384,42
14404,42
14431,42
81859,42
81454,42
72461,42
73415,42
81666,42
77678,42
14501,42
12877,42
78468,42
14837,42
81972,42
82014,42
11373,42
254,42
57,42
1211,42
78274,42
15043,42
14988,42
13112,42
12512,43
14428,43
9136,43
69229,43
79468,43
81950,43
81332,43
78492,43
80787,43
4489,43
8359,43
79041,43
80959,43
77560,43
80586,43
1389,43
12853,43
81810,43
10997,43
15043,43
81944,43
14651,43
81830,43
8020,43
81590,43
81034,43
81770,43
81846,43
2373,43
5329,43
79721,43
79778,43
80319,43
14811,43
8908,43
9845,43
81555,43
79682,43
81290,43
2659,43
81586,43
11170,43
4932,43
76712,43
2218,43
5620,43
81058,43
81490,43
9997,43
14542,43
78831,43
70064,43
859,43
14153,43
80908,43
14096,43
15024,43
6779,43
13719,43
4478,43
67632,43
10932,43
81734,43
81073,43
80775,43
10779,43
81789,43
81914,43
78454,43
9647,43
72070,43
14740,43
12034,43
81365,43
76967,43
81705,43
80748,43
3091,43
81683,43
7985,43
13390,43
2453,43
80813,43
80105,43
3453,43
14792,43
14175,43
81780,43
70083,43
80479,43
75343,43
14605,43
13629,43
72263,43
79969,43
13961,43
67160,43
11864,43
7713,43
81376,43
14420,43
1864,43
10521,43
5785,43
13063,43
14300,43
10859,43
14948,43
71045,43
81455,43
81787,43
14696,43
71298,43
14226,43
81268,43
4779,43
77168,43
11446,43
2956,43
14737,43
79655,43
14262,43
14368,43
3120,43
12945,43
14618,43
70655,43
11372,43
80412,43
11934,43
13758,43
79403,43
4408,43
68171,43
80182,43
71006,43
13765,43
13079,43
13840,43
11826,43
81275,43
10217,43
81903,43
8749,43
7566,43
80889,43
80946,43
81161,43
12414,43
81763,43
13254,43
550,43
10499,43
76947,43
77074,43
14817,43
71934,43
14367,43
77593,43
13710,43
75522,43
79106,43
6693,43
14431,43
73415,43
14501,43
14837,43
81972,43
82014,43
57,43
78274,43
81104,43
14988,43
13112,43
12512,44
14428,44
80787,44
81332,44
78492,44
81950,44
4489,44
79041,44
77560,44
1389,44
12853,44
10997,44
81944,44
81830,44
8020,44
81590,44
80319,44
14811,44
9845,44
81555,44
2659,44
81586,44
4932,44
2218,44
5620,44
81058,44
78831,44
70064,44
859,44
80908,44
15024,44
6779,44
13719,44
67632,44
10932,44
81073,44
80775,44
81789,44
78454,44
9647,44
72070,44
14740,44
76967,44
81104,44
80748,44
3091,44
81683,44
80813,44
80105,44
14175,44
13629,44
79969,44
67160,44
7713,44
81376,44
71045,44
81455,44
14696,44
14226,44
79655,44
14368,44
12945,44
79403,44
4408,44
68171,44
71006,44
13840,44
81275,44
81903,44
8749,44
7566,44
80889,44
80946,44
76947,44
14817,44
71934,44
75522,44
13710,44
14501,44
82014,44
57,44
15043,44
13112,44
9136,45
69229,45
79468,45
8359,45
80959,45
80586,45
81810,45
14651,45
81034,45
81770,45
81846,45
2373,45
5329,45
79721,45
79778,45
8908,45
79682,45
81290,45
11170,45
76712,45
81490,45
9997,45
14542,45
14153,45
14096,45
4478,45
81734,45
10779,45
81914,45
12034,45
81365,45
81705,45
7985,45
13390,45
2453,45
3453,45
14792,45
81780,45
70083,45
80479,45
75343,45
14605,45
72263,45
13961,45
11864,45
14420,45
1864,45
10521,45
5785,45
13063,45
14300,45
10859,45
14948,45
81787,45
71298,45
81268,45
4779,45
77168,45
11446,45
2956,45
14737,45
14262,45
3120,45
14618,45
70655,45
11372,45
80412,45
11934,45
13758,45
80182,45
13765,45
13079,45
11826,45
10217,45
81161,45
12414,45
81763,45
13254,45
550,45
10499,45
77074,45
14367,45
77593,45
79106,45
6693,45
14431,45
73415,45
14837,45
81972,45
78274,45
14988,45
71303,46
80708,46
782,46
81214,46
71988,46
81940,46
79798,46
774,46
81512,46
81975,46
79803,46
81654,46
73723,46
81279,46
12605,46
81923,46
81043,46
14779,46
74132,46
10813,46
81660,46
81696,46
6397,46
14762,46
79021,46
14253,46
71629,46
69695,46
14585,46
78794,46
12182,46
75930,46
74879,46
2123,46
81319,46
13266,46
81276,46
77459,46
14840,46
81063,46
13457,46
81762,46
9732,46
78222,46
13459,46
13076,46
14584,46
81372,46
81515,46
73607,46
77071,46
14382,46
81304,46
73704,46
4016,46
75264,46
4458,46
14753,46
11197,46
10063,46
10466,46
14744,46
81994,46
5903,46
10820,46
9327,46
13681,46
13039,46
13171,46
81267,46
8074,46
3718,46
81061,46
13837,46
81920,46
78068,46
81996,46
76723,46
78808,46
12468,46
699,46
14560,46
72275,46
81588,46
68512,46
80658,46
68377,46
67473,46
79703,46
14223,46
5031,46
14928,46
5307,46
68298,46
10767,46
14599,46
3263,46
75928,46
79241,46
78012,46
72355,46
81815,46
9581,46
72501,46
77990,46
14538,46
68697,46
78047,46
6662,46
13863,46
73653,46
69536,46
73013,46
10292,46
81691,46
15035,46
79395,46
81171,46
81852,46
80119,46
14404,46
78384,46
81859,46
81454,46
72461,46
81666,46
77678,46
12877,46
78468,46
11373,46
254,46
1211,46
80443,47
76907,47
14994,47
9795,47
76856,47
11963,47
10348,47
14926,47
14961,47
80863,47
12659,47
12616,47
80983,47
13462,47
81715,47
10710,47
75804,47
77479,47
81675,47
4443,47
81963,47
302,47
81636,47
79340,47
70607,47
12284,47
9078,47
1455,47
8218,47
14912,47
14971,47
14806,47
80202,47
14565,47
13042,47
2386,47
12716,47
14743,47
14930,47
1518,47
81598,47
76646,47
14785,47
14050,47
994,47
13323,47
77091,47
81818,47
10936,47
15083,47
14338,47
13532,47
75395,47
79410,47
14862,47
15039,47
11210,47
81832,47
11298,47
1495,47
76765,47
76243,47
11488,47
14255,47
12356,47
14944,47
13933,47
81925,47
13754,47
14717,47
13522,47
81976,47
14177,47
80159,47
14872,47
77695,47
14966,47
81919,47
76363,47
11280,47
81766,47
74764,47
12633,47
14828,47
14868,47
13712,47
4641,47
12249,47
78021,47
80581,47
81924,47
13774,47
80302,47
6912,47
81407,47
10612,47
12856,47
79829,47
14665,47
81915,47
9427,47
81979,47
81510,47
12494,47
80854,47
80064,47
14232,47
80186,47
81851,47
13932,47
80892,47
13564,47
14269,47
11224,47
2632,47
15022,47
14105,47
4138,47
13417,47
80350,47
2199,47
81474,47
80571,47
80311,47
80995,47
77282,47
80351,47
14595,47
79564,47
80504,47
1610,47
2525,47
80757,47
10824,47
14896,47
10502,47
81716,47
68812,47
81233,47
14450,47
81040,47
74787,47
5601,47
14514,47
68674,47
13857,47
11115,47
13131,47
80933,47
9165,47
12880,47
3335,47
14159,47
3625,47
74820,47
14620,47
79915,47
9676,47
15012,47
14783,47
80965,47
13159,47
79704,47
14479,47
11842,47
81139,47
80356,47
77689,47
71897,47
1480,47
11121,47
81912,47
13891,47
82008,47
78746,47
81567,47
13578,47
11724,47
81748,47
14884,47
13861,47
2408,47
1269,47
81811,47
77665,47
80545,47
14441,47
13492,47
13590,47
81597,47
81639,47
4095,47
76981,47
3553,47
79160,47
76907,48
14994,48
9795,48
76856,48
10348,48
14926,48
12616,48
80983,48
10710,48
77479,48
81963,48
81636,48
12284,48
1455,48
14912,48
14971,48
14806,48
14565,48
13042,48
2386,48
12716,48
14743,48
14930,48
1518,48
14785,48
14050,48
13323,48
10936,48
15083,48
14338,48
13532,48
75395,48
79410,48
14862,48
11210,48
81832,48
76765,48
1495,48
76243,48
11488,48
14255,48
12356,48
14944,48
13933,48
13754,48
14717,48
13522,48
14177,48
80159,48
14872,48
14966,48
81919,48
12633,48
74764,48
14828,48
4641,48
78021,48
80581,48
81924,48
80302,48
6912,48
81407,48
79829,48
14665,48
9427,48
12494,48
14232,48
13932,48
13564,48
14269,48
2632,48
15022,48
14105,48
4138,48
2199,48
81474,48
80571,48
80351,48
14595,48
79564,48
1610,48
2525,48
80757,48
10824,48
14896,48
10502,48
81716,48
81233,48
81040,48
74787,48
5601,48
14514,48
11115,48
13131,48
9165,48
3625,48
74820,48
14620,48
9676,48
15012,48
14783,48
13159,48
14479,48
80356,48
71897,48
11121,48
81912,48
82008,48
78746,48
81567,48
13578,48
13861,48
2408,48
1269,48
81811,48
77665,48
14441,48
13492,48
13590,48
81597,48
4095,48
3553,48
80443,49
81818,49
77091,49
81915,49
80933,49
81979,49
12880,49
11963,49
81510,49
3335,49
14159,49
80854,49
80064,49
14961,49
80863,49
80186,49
12659,49
79915,49
81851,49
15039,49
11298,49
80892,49
13462,49
80965,49
79704,49
11842,49
81715,49
81139,49
11224,49
77689,49
75804,49
1480,49
81925,49
81675,49
4443,49
81976,49
13891,49
13417,49
80350,49
302,49
79340,49
80311,49
11724,49
70607,49
80995,49
81748,49
77695,49
77282,49
9078,49
76363,49
11280,49
81766,49
14884,49
8218,49
80504,49
14868,49
13712,49
12249,49
80202,49
80545,49
68812,49
13774,49
14450,49
10612,49
12856,49
81639,49
76981,49
81598,49
68674,49
79160,49
13857,49
76646,49
994,49
80443,50
81818,50
12880,50
11963,50
80064,50
14961,50
12659,50
79915,50
81851,50
15039,50
80892,50
79704,50
11842,50
81715,50
81139,50
11224,50
77689,50
81925,50
81976,50
13891,50
13417,50
302,50
70607,50
76363,50
11280,50
8218,50
80504,50
14868,50
80202,50
80545,50
68812,50
81639,50
81598,50
68674,50
79160,50
13857,50
994,50
80933,51
77091,51
81915,51
81979,51
81510,51
3335,51
14159,51
80854,51
80863,51
80186,51
11298,51
13462,51
80965,51
1480,51
75804,51
81675,51
4443,51
80350,51
79340,51
80311,51
11724,51
80995,51
81748,51
77695,51
77282,51
9078,51
81766,51
14884,51
13712,51
12249,51
13774,51
14450,51
10612,51
12856,51
76981,51
76646,51
1419,52
70846,52
11985,52
78054,52
81289,52
2989,52
10037,52
6768,52
11462,52
71494,52
3719,52
75947,52
2696,52
73990,52
70732,52
69792,52
73954,52
77254,52
7471,52
6568,52
78711,52
1809,52
73926,52
68214,52
76367,52
8200,52
68740,52
3457,52
78111,52
68296,52
13186,52
9184,52
78857,52
72816,52
13280,52
5284,52
76551,52
75501,52
2129,52
9299,52
70497,52
6877,52
78638,52
79331,52
79949,52
9849,52
79967,52
9960,52
3164,52
76966,52
3645,52
7441,52
81557,52
80636,52
7193,52
69136,52
218,52
72698,52
77083,52
79385,52
74308,52
232,52
80470,52
68915,52
76523,52
80975,52
1834,52
71509,52
7874,52
1551,52
494,52
70862,52
5123,52
66971,52
3363,52
7714,52
81505,52
1125,52
75795,52
2215,52
3414,52
69703,52
72741,52
81446,52
73048,52
68457,52
73887,52
4368,52
7690,52
1066,52
71791,52
74272,52
78779,52
3613,52
12620,52
446,52
80264,52
7400,52
11111,52
70015,52
77094,52
73553,52
76100,52
71823,52
10664,52
74708,52
68259,52
10185,52
13212,52
5041,52
10432,52
7422,52
11893,52
68271,52
71884,52
4795,52
79253,52
75091,52
75684,52
3428,52
4444,52
74110,52
70849,52
72766,52
739,52
68154,52
76038,52
8192,52
74976,52
4149,52
12785,52
996,52
72800,52
8470,52
12509,52
7654,52
5974,52
5053,52
12283,52
68126,52
79508,52
5493,52
5561,52
78145,52
77473,52
67103,52
10508,52
73366,52
68994,52
70563,52
13183,52
78201,52
68720,52
4088,52
71717,52
76594,52
80212,52
8372,52
3564,52
72692,52
14637,52
2221,52
74913,52
67918,52
67051,52
7780,52
10966,52
5005,52
7966,52
76658,52
7532,52
11087,52
68474,52
79137,52
1304,52
4551,52
75172,52
79494,52
8980,52
75669,52
69055,52
10017,52
73757,52
5204,52
8895,52
69989,52
5777,52
8454,52
6788,52
74456,52
70397,52
80024,52
13884,52
963,52
7229,52
78266,52
69873,52
2269,52
10849,52
13574,52
67220,52
2061,52
3675,52
71822,52
4822,52
67095,52
7864,52
5238,52
8050,52
10912,52
151,52
6237,52
74474,52
10547,52
79425,52
77786,52
75380,52
10906,52
9648,52
409,52
72178,52
71855,52
9543,52
12676,52
81671,52
68107,52
3785,52
1573,52
3136,52
12300,52
76405,52
79709,52
78983,52
5571,52
68063,52
71732,52
6745,52
80071,52
1247,52
1497,52
78873,52
2151,52
7358,52
12750,52
74944,52
384,52
12275,52
4711,52
4286,52
11017,52
70344,52
13277,52
9585,52
70208,52
75287,52
74577,52
78620,52
76855,52
71274,52
8440,52
77969,52
77301,52
78803,52
74659,52
5949,52
78598,52
3881,52
72870,52
12233,52
67503,52
80712,52
74864,52
78821,52
1546,52
74007,52
278,52
2854,52
71373,52
77256,52
13222,52
5108,52
2204,52
70450,52
76200,52
77718,52
69384,52
75218,52
93,52
69355,52
79680,52
6508,52
74649,52
78285,52
4766,52
6943,52
8962,52
8617,52
73123,52
8910,52
75308,52
68839,52
4018,52
4587,52
11227,52
3442,52
3590,52
75766,52
7694,52
3894,52
13589,52
73341,52
10171,52
10046,52
8046,52
73284,52
7488,52
71865,52
73638,52
13592,52
77186,52
71812,52
5717,52
447,52
9906,52
6792,52
7600,52
3561,52
10388,52
75417,52
52,52
72228,52
2465,52
5521,52
67292,52
4767,52
3635,52
5613,52
9205,52
5557,52
12786,52
77317,52
75526,52
6624,52
8843,52
2313,52
68765,52
80537,52
8381,52
6890,52
79959,52
800,52
8667,52
78457,52
79789,52
1451,52
13489,52
11257,52
5180,52
8439,52
10958,52
7445,52
80460,52
272,52
73669,52
9775,52
78175,52
4038,52
77567,52
78048,52
4673,52
2416,52
8504,52
67218,52
11379,52
69858,52
68531,52
11144,52
9833,52
68300,52
3376,52
79386,52
1324,52
4549,52
9901,52
4004,52
5708,52
2122,52
81216,52
8179,52
72737,52
6416,52
2875,52
72142,52
72163,52
70963,52
69350,52
1361,52
13756,52
78308,52
76403,52
81032,52
5798,52
74793,52
78952,52
75327,52
72207,52
67461,52
69359,52
3555,52
73031,52
70016,52
71469,52
67763,52
6281,52
13346,52
854,52
7152,52
70286,52
73813,52
79488,52
1158,52
72531,52
71235,52
1055,52
10530,52
6573,52
74083,52
3307,52
2009,52
69997,52
78834,52
68175,52
76964,52
78750,52
81200,52
69463,52
10722,52
75848,52
76644,52
14774,52
8387,52
69150,52
70020,52
12373,52
78442,52
4282,52
530,52
7004,52
78938,52
10691,52
73192,52
80921,52
12008,52
74347,52
8628,52
69,52
79005,52
79841,52
79375,52
14710,52
4746,52
7220,52
6324,52
11493,52
79193,52
169,52
73534,52
12048,52
76969,52
4931,52
3679,52
72534,52
76172,52
77907,52
12715,52
12106,52
12358,52
9151,52
72174,52
13194,52
75813,52
6667,52
77828,52
3012,52
750,52
68717,52
71414,52
10622,52
2706,52
81458,52
4394,52
77865,52
67188,52
81286,52
67275,52
3226,52
2217,52
7314,52
76929,52
67799,52
1763,52
5971,52
2870,52
10454,52
12086,52
80922,52
73718,52
72957,52
11722,52
75072,52
78159,52
13718,52
11905,52
11273,52
75896,52
5295,52
3471,52
73855,52
1853,52
67969,52
78539,52
75221,52
668,52
14325,52
11691,52
68559,52
70532,52
76318,52
78565,52
9592,52
11638,52
629,52
10851,52
79394,52
75014,52
73318,52
10491,52
69756,52
68411,52
71233,52
74023,52
67299,52
11753,52
11664,52
11595,52
80158,52
72124,52
1159,52
73408,52
74534,52
10894,52
73253,52
69640,52
77799,52
6429,52
2856,52
12263,52
4889,52
14527,52
9129,52
70581,52
1301,52
8842,52
73647,52
75708,52
80128,52
970,52
4815,52
2279,52
73153,52
74417,52
80273,52
71018,52
75356,52
6407,52
73385,52
6791,52
67758,52
3488,52
68948,52
2591,52
73505,52
10660,52
9507,52
70747,52
77482,52
9227,52
80102,52
7245,52
75783,52
6641,52
9203,52
72559,52
13730,52
79715,52
67258,52
11537,52
10378,52
2509,52
67641,52
6374,52
5431,52
78265,52
70033,52
67420,52
77962,52
1522,52
71580,52
11605,52
